Date,Open,High,Low,Close,Adj Close,Volume
2022-08-24,34.954544,35.727272,34.909088,35.590908,34.428059,3932121
2022-08-25,35.818180,35.818180,35.500000,35.772728,34.603935,2550359
2022-08-28,35.545452,35.772728,35.136364,35.181816,34.032330,3869448
2022-08-29,35.181816,35.409088,34.909088,34.954544,33.812485,4855037
2022-08-30,35.318180,35.409088,34.681816,34.681816,33.548664,8698024
2022-08-31,34.681816,34.818180,34.090908,34.090908,32.977062,9711090
2022-09-01,34.090908,34.181816,33.500000,33.727272,32.625313,9360063
2022-09-04,33.727272,34.227272,33.590908,34.227272,33.108974,3123786
2022-09-05,34.227272,34.363636,34.090908,34.090908,32.977062,4554112
2022-09-06,34.090908,34.409088,33.772728,33.772728,32.669277,6499271
2022-09-07,33.818180,34.000000,33.545452,33.545452,32.449429,4856111
2022-09-08,33.590908,33.681816,33.227272,33.227272,32.141644,5267568
2022-09-11,33.545452,34.000000,33.545452,33.727272,32.625313,3830339
2022-09-12,33.863636,34.045452,33.681816,33.863636,32.757217,4500965
2022-09-13,33.863636,34.000000,33.818180,33.818180,32.713245,4480298
2022-09-14,33.727272,33.954544,33.454544,33.636364,32.537373,4253405
2022-09-15,33.681816,34.181816,33.181816,33.181816,32.097675,10854219
2022-09-18,33.272728,33.409088,32.772728,32.954544,31.877829,4282881
2022-09-19,32.954544,33.090908,32.727272,32.727272,31.657982,4947747
2022-09-20,32.818180,33.000000,32.818180,32.909088,31.833858,3310346
2022-09-21,32.954544,32.954544,32.727272,32.727272,31.657982,4136874
2022-09-25,32.454544,32.454544,31.818180,31.863636,30.822563,7394772
2022-09-26,31.818180,31.863636,30.954544,30.954544,29.943174,11104718
2022-09-27,31.045454,31.500000,30.909090,31.318180,30.294930,8792238
2022-09-28,31.545454,32.136364,31.272726,31.727272,30.690657,7244436
2022-09-29,32.136364,32.590908,32.090908,32.590908,31.526073,5390104
2022-10-02,32.545452,32.590908,32.090908,32.500000,31.438135,3100834
2022-10-03,32.545452,33.000000,32.363636,32.500000,31.438135,7254248
2022-10-04,32.500000,32.500000,32.500000,32.500000,31.438135,0
2022-10-05,32.772728,33.045452,32.500000,32.681816,31.614010,6495208
2022-10-06,32.909088,32.909088,32.681816,32.727272,31.657982,4513199
2022-10-09,32.727272,32.909088,32.636364,32.727272,31.657982,3527398
2022-10-10,32.727272,32.818180,32.500000,32.500000,31.438135,2795564
2022-10-11,32.500000,32.500000,32.227272,32.454544,31.394165,3324350
2022-10-12,32.454544,32.500000,32.227272,32.454544,31.394165,2689887
2022-10-13,32.363636,32.409088,32.181816,32.181816,31.130348,2196674
2022-10-16,32.090908,32.181816,31.545454,31.818180,30.778593,2919621
2022-10-17,31.818180,32.181816,31.727272,32.000000,30.954473,9779287
2022-10-18,32.090908,32.363636,32.090908,32.363636,31.306227,4683995
2022-10-19,32.272728,32.545452,32.181816,32.500000,31.438135,5044389
2022-10-20,32.500000,32.772728,32.454544,32.772728,31.701954,7209833
2022-10-23,32.818180,33.409088,32.818180,33.181816,32.097675,4821944
2022-10-24,33.000000,33.181816,32.818180,33.181816,32.097675,5637526
2022-10-25,33.181816,33.227272,32.363636,32.500000,31.438135,4846945
2022-10-26,32.636364,32.636364,31.727272,31.909090,30.866533,6900655
2022-10-27,31.909090,32.363636,31.545454,31.545454,30.514776,15143912
2022-10-30,31.954544,31.954544,31.545454,31.590908,30.558746,3103108
2022-10-31,31.590908,31.590908,31.590908,31.590908,30.558746,0
2022-11-01,31.818180,32.000000,31.409090,31.681818,30.646687,5753594
2022-11-02,31.681818,31.954544,31.136362,31.272726,30.250961,12142584
2022-11-03,31.181818,31.318180,30.909090,31.181818,30.163023,7638142
2022-11-06,31.500000,31.818180,31.409090,31.681818,30.646687,5991056
2022-11-07,31.636362,31.772726,31.409090,31.772726,30.734625,8498694
2022-11-08,31.681818,31.727272,31.500000,31.727272,30.690657,4600329
2022-11-09,31.454544,31.454544,31.136362,31.181818,30.441973,3749322
2022-11-10,31.000000,31.136362,30.909090,31.090908,30.353218,4269896
2022-11-13,31.272726,31.500000,31.090908,31.272726,30.530724,3371156
2022-11-14,31.181818,31.181818,30.681818,30.681818,29.953835,12008868
2022-11-15,30.681818,30.727272,29.954544,30.136362,29.421320,9075031
2022-11-16,30.136362,30.636362,29.772726,30.636362,29.909460,7382536
2022-11-17,30.727272,30.818180,30.454544,30.636362,29.909460,4807159
2022-11-20,30.681818,30.681818,30.454544,30.590908,29.865084,2450870
2022-11-21,30.590908,30.590908,30.000000,30.090908,29.376945,4234353
2022-11-22,30.090908,30.500000,29.909090,30.363636,29.643202,3744145
2022-11-24,30.363636,30.363636,30.000000,30.181818,29.465698,3342737
2022-11-27,30.181818,30.181818,30.000000,30.045454,29.332571,2275394
2022-11-28,29.863636,29.909090,29.272726,29.272726,28.578176,6954732
2022-11-29,29.636362,30.181818,29.590908,30.181818,29.465698,6473553
2022-11-30,30.181818,30.181818,30.181818,30.181818,29.465698,0
2022-12-01,30.181818,30.181818,30.181818,30.181818,29.465698,0
2022-12-04,30.090908,30.181818,29.818180,30.000000,29.288197,3201949
2022-12-05,30.000000,30.045454,29.363636,29.363636,28.666929,5514584
2022-12-06,29.363636,29.590908,29.090908,29.227272,28.533802,6623720
2022-12-07,29.272726,29.363636,28.863636,28.863636,28.178793,5974599
2022-12-08,29.090908,29.136362,28.227272,28.545454,27.868160,9045545
2022-12-11,28.545454,28.681818,27.909090,28.045454,27.380024,5781856
2022-12-12,28.045454,28.136362,27.272726,27.500000,26.847511,9248818
2022-12-13,27.636362,28.409090,27.590908,27.863636,27.202520,8453920
2022-12-14,28.181818,28.454544,27.954544,28.136362,27.468775,4911910
2022-12-15,28.181818,28.227272,28.000000,28.227272,27.557528,36534291
2022-12-18,28.227272,28.272726,28.000000,28.045454,27.380024,3068912
2022-12-19,28.136362,28.136362,27.772726,28.136362,27.468775,4836051
2022-12-20,28.136362,28.181818,27.727272,28.181818,27.513155,4599450
2022-12-21,28.181818,28.227272,28.000000,28.181818,27.513155,2568511
2022-12-22,28.181818,28.363636,28.136362,28.272726,27.601904,2690249
2022-12-25,28.363636,28.590908,28.272726,28.545454,27.868160,3253701
2022-12-26,28.590908,28.681818,28.500000,28.545454,27.868160,2194215
2022-12-27,28.545454,29.272726,28.545454,29.090908,28.400673,5551469
2022-12-28,29.090908,29.272726,28.954544,29.272726,28.578176,3975053
2022-12-29,29.272726,29.272726,29.045454,29.181818,28.489424,5744886
2023-01-01,29.227272,29.454544,29.181818,29.454544,28.755682,1569087
2023-01-02,29.545454,29.545454,29.227272,29.227272,28.533802,4693364
2023-01-03,29.227272,29.227272,29.227272,29.227272,28.533802,0
2023-01-04,29.181818,29.227272,28.681818,28.818180,28.134417,4618455
2023-01-05,28.818180,28.818180,28.363636,28.681818,28.001289,4797670
2023-01-08,28.681818,28.681818,28.545454,28.636362,27.956911,2074569
2023-01-09,28.636362,28.954544,28.636362,28.818180,28.134417,4194627
2023-01-10,28.863636,28.954544,28.772726,28.954544,28.267544,4766331
2023-01-11,28.954544,28.954544,28.772726,28.954544,28.267544,2897814
2023-01-12,28.909090,29.227272,28.863636,29.227272,28.533802,5219232
2023-01-15,29.227272,29.227272,29.227272,29.227272,28.533802,0
2023-01-16,29.136362,29.181818,29.000000,29.136362,28.445049,2872567
2023-01-17,29.045454,29.181818,28.909090,29.181818,28.489424,3066789
2023-01-18,29.045454,29.181818,28.909090,29.181818,28.489424,3066789
2023-01-19,29.090908,29.363636,29.000000,29.272726,28.578176,5009446
2023-01-22,29.272726,29.272726,29.272726,29.272726,28.578176,0
2023-01-23,29.500000,30.000000,29.500000,30.000000,29.288197,7005302
2023-01-24,30.000000,30.227272,29.954544,30.181818,29.465698,5809266
2023-01-25,30.181818,30.181818,29.090908,30.090908,29.376945,7670790
2023-01-26,30.090908,30.136362,29.909090,29.909090,29.199442,4469603
2023-01-29,29.818180,30.045454,29.818180,30.000000,29.288197,3784113
2023-01-30,30.000000,30.090908,29.818180,30.000000,29.288197,6385128
2023-01-31,30.000000,30.000000,29.727272,29.954544,29.243816,5410044
2023-02-01,29.772726,29.909090,29.681818,29.909090,29.199442,2477928
2023-02-02,29.772726,29.863636,29.500000,29.636362,28.933186,4652997
2023-02-05,29.590908,29.590908,29.045454,29.181818,28.489424,3286226
2023-02-06,29.090908,29.136362,28.772726,29.090908,28.400673,4815668
2023-02-07,29.500000,29.500000,29.045454,29.181818,28.489424,7435173
2023-02-08,29.181818,29.545454,29.136362,29.545454,28.844433,4280361
2023-02-09,29.545454,29.545454,29.272726,29.454544,28.755682,6592963
2023-02-12,29.454544,29.454544,29.454544,29.454544,28.755682,0
2023-02-13,29.454544,30.090908,29.409090,30.000000,29.288197,8520087
2023-02-14,30.000000,30.090908,29.818180,29.954544,29.243816,5141869
2023-02-15,29.681818,30.181818,29.636362,30.181818,29.465698,5761522
2023-02-16,30.181818,30.272726,30.045454,30.045454,29.332571,2921620
2023-02-19,30.000000,30.045454,29.727272,29.818180,29.110689,1943225
2023-02-20,29.818180,29.818180,29.545454,29.545454,28.844433,1847654
2023-02-21,29.545454,29.590908,29.318180,29.454544,28.755682,3047377
2023-02-23,29.409090,29.409090,28.909090,28.909090,28.223169,4508438
2023-02-26,28.909090,29.090908,28.545454,28.545454,27.868160,3275028
2023-02-27,28.590908,28.681818,28.090908,28.181818,27.513155,7221309
2023-02-28,28.227272,28.909090,28.090908,28.909090,28.223169,6594461
2023-03-01,28.909090,28.909090,28.636362,28.681818,28.001289,1804
2023-03-02,28.863636,29.090908,28.863636,28.863636,28.178793,5500
2023-03-05,28.909090,29.272726,28.909090,29.090908,28.400673,2200
2023-03-06,29.090908,29.090908,29.090908,29.090908,28.400673,0
2023-03-07,29.090908,29.090908,29.090908,29.090908,28.400673,0
2023-03-08,29.181818,29.454544,28.954544,29.454544,28.755682,590
2023-03-09,29.454544,29.454544,29.454544,29.454544,28.755682,0
2023-03-12,29.818180,30.000000,29.681818,29.818180,29.110689,1100
2023-03-13,29.818180,29.818180,29.818180,29.818180,29.110689,0
2023-03-14,30.000000,30.090908,29.818180,29.954544,29.243816,3547
2023-03-15,29.227272,29.363636,28.681818,28.681818,28.286819,550
2023-03-16,28.636362,28.681818,28.136362,28.136362,27.748875,2048
2023-03-19,28.136362,28.136362,28.136362,28.136362,27.748875,0
2023-03-20,28.181818,28.409090,28.181818,28.272726,27.883362,1100
2023-03-21,28.454544,28.818180,28.409090,28.681818,28.286819,1100
2023-03-22,28.681818,29.181818,28.681818,28.818180,28.421305,718
2023-03-23,28.818180,29.227272,28.727272,29.227272,28.824762,3300
2023-03-26,29.227272,29.227272,29.227272,29.227272,28.824762,0
2023-03-27,29.227272,29.227272,29.227272,29.227272,28.824762,0
2023-03-28,29.227272,29.227272,29.227272,29.227272,28.824762,0
2023-03-29,29.318180,29.454544,29.181818,29.454544,29.048904,7586
2023-03-30,29.409090,29.454544,29.272726,29.363636,28.959248,3485
2023-04-02,29.363636,29.363636,29.363636,29.363636,28.959248,0
2023-04-03,29.545454,29.727272,29.454544,29.590908,29.183392,1100
2023-04-04,29.681818,30.045454,29.681818,29.818180,29.407532,3272
2023-04-05,29.863636,29.909090,29.454544,29.545454,29.138561,5143
2023-04-06,29.545454,29.727272,29.500000,29.681818,29.273048,24200
2023-04-09,29.590908,29.818180,29.590908,29.727272,29.317875,2750
2023-04-10,29.727272,29.772726,29.590908,29.636362,29.228218,770
2023-04-11,29.590908,29.636362,29.318180,29.500000,29.093733,704
2023-04-12,29.500000,29.727272,29.454544,29.727272,29.317875,1711
2023-04-13,29.727272,29.863636,29.681818,29.863636,29.452362,1749
2023-04-16,29.909090,30.227272,29.818180,30.090908,29.676504,550
2023-04-17,30.090908,31.590908,30.090908,31.500000,31.066191,550
2023-04-25,31.545454,32.727272,31.500000,32.727272,32.276562,5402
2023-04-26,32.727272,32.863636,32.272728,32.727272,32.276562,1100
2023-04-27,32.318180,32.863636,32.318180,32.727272,32.276562,1467
2023-04-30,32.727272,32.727272,32.727272,32.727272,32.276562,0
2023-05-01,32.727272,32.727272,32.727272,32.727272,32.276562,0
2023-05-02,32.727272,32.772728,32.045452,32.227272,31.783447,752
2023-05-03,32.000000,32.090908,31.590908,31.909090,31.469646,3564
2023-05-04,31.727272,31.909090,31.500000,31.863636,31.424818,4046
2023-05-07,32.000000,32.681816,32.000000,32.500000,32.052418,2200
2023-05-08,32.500000,32.727272,32.272728,32.545452,32.097244,11000
2023-05-09,34.900002,34.900002,33.450001,33.599998,33.137268,5000
2023-05-10,33.700001,33.700001,33.400002,33.549999,33.087955,1000
2023-05-11,33.349998,33.700001,33.049999,33.650002,33.186581,500
2023-05-14,33.650002,33.700001,33.500000,33.700001,33.235893,10000
2023-05-15,33.700001,34.000000,33.099998,33.099998,32.644154,662
2023-05-16,33.349998,33.450001,31.549999,32.400002,31.953798,4783
2023-05-17,32.200001,32.299999,31.900000,32.099998,31.956182,4619
2023-05-18,32.250000,32.400002,32.150002,32.400002,32.254841,601
2023-05-21,32.400002,32.450001,32.250000,32.400002,32.254841,885
2023-05-22,32.349998,32.400002,32.200001,32.250000,32.105511,555
2023-05-23,32.250000,32.349998,32.000000,32.099998,31.956182,500
2023-05-24,32.049999,32.150002,31.900000,32.000000,31.856632,3791
2023-05-25,32.000000,32.000000,31.900000,31.900000,31.757080,473
2023-05-28,31.950001,32.049999,31.950001,31.950001,31.806856,759
2023-05-29,31.950001,32.000000,31.700001,31.750000,31.607752,1880
2023-05-30,31.799999,31.950001,31.799999,31.850000,31.707304,572
2023-05-31,31.850000,31.900000,31.500000,31.500000,31.358871,1146
2023-06-01,31.700001,31.850000,31.650000,31.650000,31.508200,990
2023-06-04,32.000000,32.250000,31.900000,32.200001,32.055737,1500
2023-06-05,32.200001,33.000000,32.200001,32.599998,32.453941,714
2023-06-06,32.599998,32.599998,32.250000,32.549999,32.404167,2000
2023-06-07,32.500000,32.500000,32.299999,32.400002,32.254841,1000
2023-06-08,31.700001,31.850000,31.650000,31.650000,31.508200,15897
2023-06-11,32.349998,32.400002,32.299999,32.349998,32.205063,700
2023-06-12,32.349998,32.349998,32.099998,32.299999,32.155289,500
2023-06-13,32.250000,32.400002,32.099998,32.200001,32.055737,920
2023-06-14,32.200001,32.650002,32.200001,32.650002,32.503723,500
2023-06-15,32.549999,32.799999,32.400002,32.500000,32.354393,27337
2023-06-18,32.500000,32.599998,32.200001,32.299999,32.155289,715
2023-06-19,32.200001,32.299999,32.049999,32.099998,31.956182,4859944
2023-06-20,32.049999,32.150002,32.000000,32.150002,32.005962,5097686
2023-06-21,32.099998,32.299999,32.049999,32.200001,32.055737,3192388
2023-06-22,32.200001,32.349998,32.099998,32.250000,32.105511,4892740
2023-07-02,32.200001,32.299999,32.099998,32.200001,32.055737,3037150
2023-07-03,32.299999,32.299999,32.150002,32.299999,32.155289,6086391
2023-07-04,32.299999,32.349998,32.200001,32.299999,32.155289,3380056
2023-07-05,32.299999,32.400002,32.250000,32.349998,32.205063,5349418
2023-07-06,32.299999,32.349998,32.200001,32.299999,32.155289,3438050
2023-07-09,32.299999,32.349998,32.250000,32.299999,32.155289,3050612
2023-07-10,32.200001,32.299999,32.150002,32.150002,32.005962,4007160
2023-07-11,32.150002,32.250000,32.099998,32.099998,31.956182,5613729
2023-07-12,32.200001,32.349998,32.150002,32.200001,32.055737,4516011
2023-07-13,32.250000,32.299999,32.150002,32.150002,32.005962,4601798
2023-07-16,32.150002,32.200001,32.000000,32.150002,32.005962,5293094
2023-07-17,32.099998,32.349998,32.000000,32.299999,32.155289,21493538
2023-07-18,32.250000,32.299999,32.099998,32.299999,32.155289,5942136
2023-07-19,32.150002,32.299999,32.000000,32.299999,32.155289,7723155
2023-07-20,32.250000,32.299999,32.000000,32.299999,32.155289,7585662
2023-07-23,32.200001,32.400002,32.049999,32.349998,32.205063,7558158
2023-07-24,32.299999,32.349998,32.150002,32.250000,32.105511,8931808
2023-07-25,32.299999,32.400002,32.200001,32.349998,32.205063,7099013
2023-07-26,32.299999,32.599998,32.200001,32.400002,32.254841,10957117
2023-07-27,32.400002,32.549999,32.200001,32.299999,32.155289,25154263
2023-07-30,32.299999,32.500000,32.200001,32.299999,32.155289,5877354
2023-07-31,32.299999,32.400002,32.099998,32.400002,32.254841,9775105
2023-08-01,32.400002,32.500000,32.150002,32.250000,32.105511,7680748
2023-08-02,32.299999,32.349998,32.099998,32.250000,32.105511,6334508
2023-08-03,32.150002,32.500000,32.150002,32.250000,32.105511,10511260
2023-08-06,32.250000,32.400002,32.200001,32.299999,32.155289,7194280
2023-08-07,32.400002,33.000000,32.250000,32.650002,32.503723,28346998
2023-08-08,32.750000,33.599998,32.700001,33.049999,32.901928,26548628
2023-08-09,33.099998,33.599998,33.000000,33.150002,33.001480,14715086
2023-08-10,33.200001,34.150002,33.200001,34.000000,33.847672,29090311
2023-08-13,34.000000,34.549999,34.000000,34.549999,34.395206,15763784
2023-08-14,34.500000,34.700001,34.250000,34.599998,34.444981,16978444
2023-08-15,34.450001,34.650002,34.049999,34.400002,34.245880,16289575
2023-08-16,34.349998,34.849998,34.099998,34.450001,34.295658,19533666
2023-08-17,34.450001,35.099998,34.250000,35.049999,34.892967,26806203
2023-08-20,35.049999,35.099998,34.549999,35.000000,34.843193,15238486
2023-08-21,34.950001,34.950001,34.250000,34.450001,34.295658,18652897
2023-08-22,34.299999,34.599998,34.250000,34.400002,34.245880,18224009
2023-08-23,34.349998,34.799999,34.200001,34.500000,34.345432,13388241
2023-08-24,34.450001,34.950001,34.299999,34.650002,34.494762,14284621
2023-08-27,34.650002,35.049999,34.599998,34.799999,34.644085,18767190
2023-08-28,34.750000,35.150002,34.450001,34.549999,34.395206,20128293
2023-08-29,34.500000,34.549999,34.049999,34.099998,33.947224,15513670
2023-08-30,34.150002,34.900002,33.950001,34.849998,34.693863,16924373
2023-08-31,34.700001,34.900002,34.349998,34.900002,34.743641,20887272
2023-09-03,34.599998,34.700001,34.250000,34.450001,34.295658,12030768
2023-09-04,34.400002,34.400002,34.049999,34.299999,34.146328,13714339
2023-09-05,34.250000,34.299999,33.950001,34.099998,33.947224,15699150
2023-09-06,34.099998,34.250000,33.950001,34.000000,33.847672,14109107
2023-09-07,34.000000,34.400002,33.849998,34.150002,33.997002,14194811
2023-09-10,34.150002,34.150002,34.150002,34.150002,33.997002,0
2023-09-11,33.750000,33.799999,33.250000,33.799999,33.799999,13532644
2023-09-12,33.599998,33.750000,33.250000,33.299999,33.299999,11040997
2023-09-13,33.250000,33.750000,33.200001,33.450001,33.450001,18216187
2023-09-14,33.500000,33.950001,33.500000,33.950001,33.950001,22212389
2023-09-17,33.950001,34.299999,33.849998,34.099998,34.099998,13056838
2023-09-18,34.099998,34.200001,33.799999,34.200001,34.200001,16277240
2023-09-19,34.000000,34.400002,34.000000,34.299999,34.299999,22742251
2023-09-20,34.250000,34.500000,34.099998,34.299999,34.299999,19406894
2023-09-21,34.250000,34.349998,33.849998,34.099998,34.099998,15356309
2023-09-25,34.049999,34.299999,33.750000,33.950001,33.950001,16105497
2023-09-26,33.900002,34.400002,33.750000,34.250000,34.250000,17426833
2023-09-27,34.150002,34.849998,34.000000,34.849998,34.849998,20015714
2023-09-28,34.849998,35.150002,34.799999,35.000000,35.000000,36859450
2023-10-01,35.000000,35.000000,35.000000,35.000000,35.000000,0
2023-10-02,34.650002,34.750000,34.150002,34.299999,34.299999,14139534
